Date,Month,Day,County,State,Confirmed Cases,Deaths
4/22/2020,4,22,Lawrence,Mississippi,22,0
4/23/2020,4,23,Lawrence,Mississippi,25,0
4/24/2020,4,24,Lawrence,Mississippi,26,0
3/25/2020,3,25,Lawrence,Ohio,1,0
3/26/2020,3,26,Lawrence,Ohio,1,0
3/27/2020,3,27,Lawrence,Ohio,1,0
3/28/2020,3,28,Lawrence,Ohio,1,0
3/29/2020,3,29,Lawrence,Ohio,1,0
3/30/2020,3,30,Lawrence,Ohio,1,0
3/31/2020,3,31,Lawrence,Ohio,1,0
4/1/2020,4,1,Lawrence,Ohio,1,0
4/2/2020,4,2,Lawrence,Ohio,2,0
4/3/2020,4,3,Lawrence,Ohio,4,0
4/4/2020,4,4,Lawrence,Ohio,7,0
4/5/2020,4,5,Lawrence,Ohio,8,0
4/6/2020,4,6,Lawrence,Ohio,10,0
4/7/2020,4,7,Lawrence,Ohio,9,0
4/8/2020,4,8,Lawrence,Ohio,13,0
4/9/2020,4,9,Lawrence,Ohio,15,0
4/10/2020,4,10,Lawrence,Ohio,15,0
4/11/2020,4,11,Lawrence,Ohio,15,0
4/12/2020,4,12,Lawrence,Ohio,16,0
4/13/2020,4,13,Lawrence,Ohio,17,0
4/14/2020,4,14,Lawrence,Ohio,17,0
4/15/2020,4,15,Lawrence,Ohio,17,0
4/16/2020,4,16,Lawrence,Ohio,19,0
4/17/2020,4,17,Lawrence,Ohio,20,0
4/18/2020,4,18,Lawrence,Ohio,20,0
4/19/2020,4,19,Lawrence,Ohio,21,0
4/20/2020,4,20,Lawrence,Ohio,21,0
4/21/2020,4,21,Lawrence,Ohio,23,0
4/22/2020,4,22,Lawrence,Ohio,22,0
4/23/2020,4,23,Lawrence,Ohio,22,0
4/24/2020,4,24,Lawrence,Ohio,22,0
3/25/2020,3,25,Lawrence,Pennsylvania,1,0
3/26/2020,3,26,Lawrence,Pennsylvania,1,0
